Algorithm: Prim's MST
20270 3556 17
48462 11661 17
11661 20302 10
11661 34422 12
34422 40913 16
48462 29530 17
29530 26816 10
26816 6466 5
48531 1356 17
48742 16543 17
16543 9252 6
16543 4433 8
4433 14857 1
4433 18248 9
4433 9250 12
18248 4569 12
48783 26639 17
26639 19088 16
48789 27940 17
27940 47042 15
48844 6836 17
6836 10917 5
48972 9701 17
49066 34718 17
34718 9568 9
9568 26024 1
9568 38488 1
34718 10164 13
49096 30555 17
49311 27579 17
49373 45500 17
45500 26567 12
26567 16743 17
49456 14518 17
14518 28400 17
28400 48370 11
48370 32198 10
32198 33393 9
33393 24875 17
48370 6263 17
6263 23582 1
6263 32827 7
49620 39193 17
39193 9671 15
49739 39107 17
49839 33243 17
27 87 18
87 2815 4
2815 29470 2
29470 42475 6
87 6431 14
2815 5993 14
5993 30062 13
2815 48873 16
5993 24288 17
97 305 18
305 28066 15
108 780 18
115 28013 18
204 100 18
205 13305 18
254 37979 18
268 5180 18
5180 14477 10
14477 21899 2
21899 12653 5
21899 15382 8
15382 17540 8
12653 30718 15
280 28198 18
28198 8521 9
28198 34681 9
34681 39163 2
8521 12566 11
12566 33018 3
33018 3018 13
3018 17029 6
33018 30946 17
30946 30884 3
30884 11267 8
11267 21030 2
21030 3373 8
3373 3087 6
11267 38838 12
38838 45630 10
45630 7820 7
38838 6467 11
6467 48209 1
6467 22284 10
22284 6537 12
3373 28758 15
28758 22031 4
3087 301 16
22284 29226 17
22284 36070 17
323 27976 18
27976 31915 1
27976 33382 16
33382 4551 7
340 23264 18
370 11640 18
417 759 18
759 26832 16
26832 17694 12
422 5574 18
453 19350 18
466 7867 18
476 6384 18
480 754 18
754 19867 3
561 37271 18
575 45281 18
45281 32089 1
32089 44714 7
680 45408 18
720 16854 18
779 2091 18
797 7941 18
7941 33914 13
846 6249 18
850 41712 18
874 26553 18
26553 408 10
408 10702 1
10702 1978 2
10702 47677 2
47677 21587 1
408 23983 13
23983 19208 15
19208 38561 15
38561 22117 10
38561 22020 15
1978 26161 16
26161 49491 9
10702 32846 16
32846 46042 1
32846 7109 10
7109 15715 7
15715 37361 14
15715 39964 14
39964 32498 6
15715 16596 15
890 5872 18
5872 9826 1
9826 12642 4
5872 23770 7
23770 36467 2
9826 16822 9
36467 37593 13
9826 10821 16
23770 38019 16
38019 19897 13
945 13057 18
1003 847 18
1003 7588 18
1003 11382 18
1127 26782 18
26782 36655 7
36655 41138 6
41138 37268 16
1220 12286 18
1240 27589 18
1278 20033 18
1279 29577 18
1285 2995 18
1298 19189 18
19189 30903 5
1316 3484 18
1434 38004 18
1463 36181 18
1473 352 18
352 18076 12
1498 17048 18
1507 1714 18
1525 38417 18
38417 11588 1
38417 31279 1
11588 41318 10
11588 23173 17
23173 32379 15
32379 39181 4
32379 42337 17
1539 41415 18
1575 35626 18
35626 49055 14
49055 18238 5
49055 29342 7
1584 3227 18
3227 39483 10
1620 1817 18
1621 45048 18
45048 4547 8
4547 39006 10
45048 39291 14
39291 39887 2
39887 45847 5
39291 26974 11
39291 43201 13
43201 27085 2
27085 37536 4
37536 10803 3
37536 18285 9
10803 43380 11
18285 5034 14
26974 348 14
348 3350 6
3350 39408 1
39408 2039 3
2039 41301 2
39408 7828 4
3350 3999 8
3999 6818 4
6818 4080 4
6818 15470 6
7828 8657 8
15470 20985 8
20985 2218 4
2218 2148 1
41301 30223 9
2148 946 10
946 29582 10
348 47916 15
47916 13708 3
13708 45823 1
45823 36501 8
36501 47033 13
20985 14729 15
14729 5417 15
5417 28423 3
14729 15183 15
3350 40015 16
7828 21952 16
15183 42937 17
1628 6551 18
1642 3826 18
3826 25544 14
3826 22547 15
1645 29443 18
29443 32190 6
29443 30648 7
30648 46859 11
1696 3320 18
3320 38503 3
38503 24859 5
38503 11552 12
11552 8175 10
8175 39826 8
1705 42691 18
1709 8079 18
8079 6649 4
6649 17273 12
8079 22446 12
17273 27932 13
27932 15332 6
15332 38829 1
15332 4574 8
4574 2272 6
27932 19599 9
1718 38374 18
38374 7477 6
1777 16907 18
1781 2592 18
1786 45208 18
45208 14109 14
14109 36964 11
1877 8291 18
1877 45586 18
45586 42285 5
42285 14001 8
14001 16178 16
16178 18193 2
16178 36801 6
18193 5697 7
36801 8646 15
1897 30623 18
30623 42874 6
42874 6154 1
6154 15867 6
42874 1981 7
1981 13332 2
13332 38191 7
1949 26731 18
26731 47655 12
47655 41503 6
2001 202 18
202 18868 14
18868 15288 4
15288 11360 6
11360 18713 8
2010 33537 18
2050 2000 18
2059 29301 18
2069 92 18
92 3606 14
3606 6017 13
6017 34081 7
6017 5700 13
3606 13973 14
13973 13576 9
13576 14194 10
3606 48307 15
34081 6827 16
2172 48816 18
48816 19918 14
2173 35254 18
35254 29918 11
2227 5272 18
5272 44734 16
2262 40462 18
40462 25073 5
25073 4592 14
2310 45288 18
45288 22124 2
2317 4996 18
4996 33360 5
4996 5646 6
5646 20202 3
5646 8095 14
2331 23259 18
23259 31222 6
2374 9994 18
9994 46746 5
9994 25804 9
25804 35153 8
9994 11923 15
46746 643 15
643 8200 10
8200 39802 7
11923 47573 17
2400 27008 18
2419 10789 18
2438 1625 18
1625 37152 16
37152 40356 17
40356 11351 7
11351 39682 7
2481 48740 18
2493 18002 18
18002 2381 11
2381 21935 2
21935 13446 10
2381 22601 13
2381 29256 15
29256 40100 7
2579 35794 18
35794 39594 4
2601 270 18
2707 22995 18
2751 12988 18
12988 25427 1
2867 16924 18
16924 20869 8
2875 8799 18
8799 42001 1
8799 12929 2
42001 5089 11
5089 31829 15
2981 6284 18
2984 39260 18
3018 1361 18
3050 4629 18
4629 36261 9
36261 40811 4
40811 26606 1
40811 4133 14
4133 38522 11
4133 25175 15
25175 49608 6
3084 48945 18
48945 25607 9
25607 47518 12
25607 14939 16
14939 32642 16
32642 44389 2
44389 40547 8
40547 18466 5
44389 3538 12
3113 8600 18
3134 22298 18
3154 21072 18
21072 20863 17
20863 44202 13
3225 45886 18
45886 49350 6
49350 28606 7
3231 20895 18
3284 33051 18
33051 4774 14
3309 31121 18
3338 19688 18
3364 4949 18
4949 10178 2
4949 29997 6
3437 36333 18
36333 6274 13
6274 33630 13
6274 22355 14
6274 24021 17
24021 2974 7
24021 34006 7
34006 49662 3
24021 25560 9
25560 48322 7
3446 1895 18
1895 27570 9
27570 21810 3
3448 21236 18
3488 37368 18
37368 38062 5
3490 16138 18
16138 39196 7
3545 17060 18
17060 34559 6
3631 22533 18
22533 30754 7
22533 24108 15
24108 34200 2
30754 14472 16
14472 23677 10
23677 7533 3
7533 2053 2
7533 14702 5
7533 38716 7
2053 5063 13
14472 22711 14
2053 42288 17
42288 45849 1
45849 49908 16
3647 30085 18
30085 21450 17
3699 5057 18
5057 5165 7
3709 195 18
3709 42316 18
3734 27360 18
27360 20226 13
20226 45131 7
20226 11418 8
11418 38725 17
3745 3588 18
3787 864 18
864 45276 2
864 2635 3
45276 23597 5
23597 18164 12
18164 22584 11
22584 11782 4
22584 915 9
915 45146 4
22584 16322 14
3815 19347 18
3915 27387 18
27387 3729 16
3729 41237 8
3729 30226 10
30226 11347 15
11347 45135 2
11347 31955 6
31955 20394 14
3920 18812 18
18812 45295 2
3932 44766 18
3953 24721 18
24721 44410 12
44410 45055 17
3953 39204 18
3964 25013 18
4008 5371 18
5371 33239 9
33239 12334 10
12334 10041 12
33239 22593 13
22593 9085 1
22593 40832 4
40832 34931 1
40832 27728 10
27728 48538 2
48538 42707 8
9085 35729 11
35729 34893 12
48538 20087 14
33239 18950 15
18950 12902 1
18950 48454 1
18950 33584 8
48454 20906 8
10041 44938 16
44938 20781 11
20781 44019 2
44938 10469 14
20781 46006 15
34931 21348 16
21348 10342 1
10342 11493 3
11493 32317 6
11493 47376 6
47376 24375 3
24375 31340 1
47376 49408 15
49408 45277 3
5371 37332 17
18950 41956 17
41956 9012 15
24375 5361 17
5361 12820 16
12820 19856 5
12820 35543 8
35543 5694 9
35543 13804 14
13804 12823 7
12823 35473 1
35473 29209 1
4085 16463 18
4118 1530 18
4123 16186 18
16186 40819 1
40819 25752 8
4125 3216 18
3216 32248 10
32248 9696 9
3216 39916 17
39916 32900 5
39916 40042 11
4147 23040 18
4207 8084 18
4223 1835 18
4223 18129 18
4241 8946 18
8946 15866 2
15866 42424 15
4250 42076 18
4314 36463 18
4322 8256 18
4347 21527 18
21527 49837 3
49837 45137 3
4391 45565 18
45565 14499 6
14499 37085 1
4432 15890 18
15890 7879 8
15890 4343 13
4343 14163 3
4594 6087 18
4602 24120 18
4638 2842 18
4641 30117 18
30117 4037 9
4659 4197 18
4197 2664 1
2664 15187 8
15187 34574 1
4662 5873 18
4706 25716 18
25716 29336 6
25716 27866 7
29336 11409 8
11409 24272 13
27866 114 17
114 44573 12
4708 3636 18
3636 3546 3
3636 6856 7
4735 5229 18
4741 46602 18
46602 25736 7
46602 39447 9
39447 21743 11
21743 13767 8
46602 28437 11
13767 5785 17
5785 37244 10
5785 22512 14
4742 36143 18
4758 14926 18
4805 42793 18
4822 28250 18
28250 45008 10
28250 18053 16
4864 20288 18
20288 33727 2
4873 40390 18
4887 11185 18
4923 11627 18
4947 2122 18
2122 19839 9
19839 36319 13
4958 34497 18
34497 13901 5
4994 4529 18
4529 40207 9
40207 13256 15
13256 30972 6
5036 31234 18
5046 11951 18
11951 44150 6
44150 46292 12
46292 22387 12
5069 43304 18
5074 33418 18
5076 38704 18
5157 49472 18
49472 6841 9
6841 36935 6
5255 13311 18
13311 12414 2
5355 33183 18
33183 46078 9
46078 48226 9
5384 18778 18
5400 29849 18
29849 49505 16
5479 4226 18
5500 40734 18
5529 17399 18
17399 24712 16
5553 16919 18
5564 36227 18
36227 23410 7
5576 7433 18
7433 22765 16
5604 34021 18
34021 23784 13
5731 142 18
5739 23006 18
23006 23731 11
5778 9838 18
5806 20312 18
20312 2576 1
20312 11078 4
11078 46928 3
11078 49987 3
49987 12886 14
11078 4139 15
5858 35088 18
35088 39635 1
5858 36776 18
5929 34442 18
34442 40802 5
34442 20960 6
20960 24371 7
24371 10417 16
10417 1172 7
1172 10325 12
10325 33647 6
10325 37014 15
24371 38647 17
5997 1163 18
1163 29726 11
6036 35051 18
35051 16229 14
16229 31895 4
6056 9653 18
6123 36413 18
6139 4554 18
6195 698 18
698 34797 3
34797 46484 2
34797 14941 10
698 32200 11
698 7741 14
7741 35821 3
7741 8205 6
8205 37335 15
14941 36045 15
36045 9974 13
35821 19341 15
19341 2316 8
6195 25527 18
25527 33872 17
33872 42727 11
33872 3530 16
6307 1152 18
1152 7788 4
7788 8967 4
6434 16909 18
6483 48703 18
6503 34606 18
6538 16852 18
6558 3404 18
3404 3839 18
3839 36917 8
3839 5214 18
5214 23660 2
6663 5970 18
6711 36586 18
6724 29487 18
6760 36955 18
6764 20926 18
20926 48207 15
48207 14510 13
6779 41809 18
6788 13046 18
6809 15444 18
15444 27567 13
27567 23644 17
6873 3736 18
3736 32757 9
32757 23694 13
23694 18450 3
6936 9511 18
7030 25069 18
7063 4746 18
4746 49304 15
7110 32611 18
32611 9520 5
32611 8942 8
8942 43747 10
43747 12166 2
7164 23547 18
23547 43695 10
43695 1543 6
23547 30657 12
1543 3435 17
3435 3985 2
7186 9576 18
9576 11718 9
7197 34818 18
7290 9541 18
9541 29713 14
29713 48486 4
7368 24236 18
7377 15727 18
15727 35316 4
35316 18448 8
15727 17822 16
7385 35046 18
7399 13724 18
7409 11222 18
11222 20290 7
11222 19079 8
19079 38520 16
38520 32314 16
32314 13524 8
13524 23629 15
7413 3066 18
7434 41818 18
41818 44897 5
44897 12347 3
12347 24731 3
24731 19777 4
19777 6494 2
41818 23301 6
41818 14885 10
41818 29774 10
29774 10623 13
10623 42911 7
6494 42272 14
42272 11334 10
11334 18225 8
18225 44779 13
11334 37496 14
12347 41929 14
18225 48299 14
10623 44303 16
37496 19129 17
7471 1686 18
1686 48418 12
48418 14533 16
14533 23213 1
14533 33769 6
23213 48384 17
7529 17844 18
7530 49506 18
49506 27390 15
7559 22219 18
22219 19438 13
7573 21185 18
21185 10866 7
10866 20801 15
20801 2884 6
2884 11690 13
11690 22120 12
7598 42004 18
42004 40630 2
7629 23937 18
7649 28193 18
28193 21492 13
7731 7198 18
7795 3478 18
3478 2747 10
3478 5386 11
5386 13629 9
13629 38209 5
3478 8239 11
8239 26563 9
26563 35709 2
26563 39920 5
39920 31381 8
8239 46996 11
38209 17976 13
17976 39475 6
39475 16864 6
39475 17345 7
17345 47387 13
31381 39445 14
39445 7403 15
7403 14559 16
14559 18030 10
2747 17335 18
17335 38087 2
38087 24295 6
38087 29408 8
29408 28272 2
24295 24015 9
24015 47790 1
47790 3871 9
3871 49372 11
17335 9922 11
7873 49479 18
49479 9122 3
7989 3786 18
3786 11403 9
11403 43982 5
43982 40329 7
3786 37363 14
37363 17181 13
11403 11129 15
11129 2554 1
2554 19708 7
8003 31445 18
31445 27058 1
31445 28972 9
28972 9353 6
9353 16866 12
8007 15965 18
15965 3085 16
8048 19823 18
19823 39044 15
19823 13326 17
13326 29349 3
29349 44927 3
13326 28967 4
28967 45725 9
45725 19056 7
13326 49803 11
49803 45784 8
45784 23919 8
28967 19332 11
19332 45113 7
45113 15152 3
19056 15578 14
15578 3866 14
3866 2622 10
2622 27968 13
27968 23386 6
27968 33217 8
27968 36686 11
33217 23450 12
23450 33408 13
33408 14820 8
33408 8715 11
8715 24971 4
33408 31774 11
31774 10053 2
31774 43803 2
2622 10153 14
10153 22798 6
10153 35791 9
24971 24928 14
27968 46558 14
31774 36523 14
36686 29495 14
29495 21411 1
21411 960 8
43803 49981 14
49981 13654 2
49981 45483 5
49981 36760 7
45483 12785 15
12785 35061 13
35061 14582 8
14582 48353 13
49803 24934 16
24934 38169 6
38169 20626 4
22798 23354 17
23919 22604 17
22604 7489 9
7489 49068 7
49803 7282 17
7282 10138 6
10138 45898 1
45898 24399 1
45898 31492 5
31492 25725 1
31492 34817 3
10138 40357 6
45898 39686 8
10138 33893 12
24399 14460 14
14460 6519 14
8050 27494 18
8097 34242 18
8102 7908 18
8105 41562 18
41562 8588 11
8121 33621 18
8144 30549 18
30549 41566 12
41566 7548 7
30549 41257 16
8155 5426 18
5426 9366 5
8174 10286 18
8328 21762 18
21762 15879 6
8337 45930 18
8355 49186 18
8446 5378 18
5378 24452 9
8463 7535 18
8576 47744 18
8582 43683 18
8624 4712 18
8635 27373 18
8635 42626 18
42626 36154 3
8642 1847 18
8723 27726 18
27726 38314 11
38314 27505 10
27505 5101 13
38314 42091 14
42091 28745 15
28745 26367 1
26367 35918 5
28745 2427 7
35918 27362 13
27362 8895 3
8895 7124 2
8775 48515 18
8861 9023 18
9023 29425 9
8949 45267 18
45267 38171 13
38171 2242 3
2242 19008 1
2242 6272 3
6272 27864 1
27864 38815 3
2242 28465 4
19008 39417 5
6272 9799 11
9016 45997 18
45997 14234 3
14234 21422 3
45997 31032 4
31032 18726 5
18726 24919 9
24919 38320 7
38320 42855 13
9089 15524 18
9174 16703 18
16703 30465 15
30465 47807 3
9180 31179 18
31179 32082 8
9337 47425 18
9352 44775 18
9406 17187 18
17187 2382 7
2382 32844 13
9483 11565 18
11565 921 8
921 20330 3
9518 8652 18
8652 4177 4
9579 16753 18
16753 23172 12
23172 25567 12
25567 26255 8
9584 40112 18
9607 17552 18
17552 17761 16
17761 41317 3
41317 39073 4
41317 29524 17
29524 44937 4
44937 14427 16
14427 10601 10
10601 10956 16
10956 31947 4
31947 21367 3
10601 26917 16
26917 22297 2
9625 45269 18
9655 40859 18
40859 47653 17
47653 29086 14
9848 2247 18
2247 2619 12
2619 743 3
2619 27466 12
9873 8937 18
9888 16418 18
9955 27615 18
27615 48809 7
48809 20112 5
27615 5587 12
5587 8020 1
5587 33578 6
8020 2780 11
2780 20099 10
9986 44851 18
44851 21781 16
9993 4675 18
4675 308 12
10008 28394 18
28394 28698 1
28698 8571 14
8571 49271 3
49271 25720 12
10056 19861 18
19861 11637 15
11637 4684 9
4684 1561 1
11637 46372 9
46372 24439 9
46372 29827 10
29827 5538 2
46372 45897 11
10189 41421 18
41421 6340 4
6340 40009 4
40009 28710 6
28710 12684 3
12684 16594 7
16594 26860 3
26860 15951 3
15951 9167 4
9167 10250 1
16594 23088 5
16594 46567 5
41421 4581 7
10250 31943 8
31943 14502 2
14502 18079 7
18079 48751 5
48751 17412 5
9167 751 10
41421 5187 10
5187 43228 4
43228 43330 3
43330 11033 6
43228 18510 9
43330 3893 10
751 22592 11
46567 40234 11
40234 48327 4
48327 15884 4
48327 14887 5
14887 40109 3
48327 40759 7
40759 26006 6
48327 20468 9
26860 21854 13
40759 41766 13
41766 42307 14
42307 11427 9
43228 12332 14
12332 2426 8
5187 27878 18
27878 48326 15
48326 11116 6
11116 49296 6
9167 38218 18
10229 12968 18
12968 36637 17
10252 16831 18
16831 28741 9
28741 34783 17
10294 45468 18
45468 8210 1
8210 34572 10
10317 6005 18
6005 21053 7
6005 6533 15
10389 26025 18
10399 39462 18
39462 49808 3
10450 41273 18
10549 49397 18
10583 38840 18
10608 14676 18
10648 26742 18
10693 39303 18
10768 25191 18
25191 40839 13
10806 21771 18
10820 2166 18
10884 26797 18
10897 8984 18
8984 9339 11
9339 9735 6
9735 48392 1
48392 47027 6
47027 27983 4
27983 22046 1
9339 391 8
27983 1159 11
1159 8373 12
8373 14271 4
14271 8826 2
8826 6403 12
6403 30926 9
48392 36215 12
391 47512 15
8373 16518 15
391 39028 16
39028 49258 12
49258 48072 15
48072 10687 13
10687 10507 2
8984 6122 17
27983 20802 17
20802 9965 1
20802 39543 8
9965 32911 12
391 34366 18
10907 23288 18
10992 19398 18
19398 40076 7
19398 27010 12
11000 36225 18
11019 37395 18
11071 9560 18
11118 15141 18
15141 6963 4
6963 40511 8
15141 22496 11
15141 21234 15
21234 41811 2
21234 8394 15
8394 16351 11
16351 21015 5
11197 48012 18
11224 39026 18
39026 44547 6
11267 26113 18
11314 13799 18
13799 20605 5
13799 12539 17
11386 42377 18
42377 40305 12
40305 196 1
196 42439 5
11517 15309 18
15309 39879 10
39879 20629 8
11553 26466 18
26466 28957 2
26466 28737 3
28737 39488 6
39488 3739 13
3739 30831 5
11566 22290 18
11626 39120 18
11653 8482 18
8482 28890 1
8482 12123 2
28890 33785 2
28890 48990 4
12123 35135 8
48990 17716 13
35135 19672 17
19672 2787 9
19672 36788 14
2787 1411 15
1411 1532 17
1532 5228 2
5228 39634 8
39634 11320 5
39634 37289 9
39634 47038 9
1532 4769 16
5228 45017 17
45017 9287 15
9287 29699 8
9287 14415 13
14415 12220 14
11691 37566 18
37566 2806 14
2806 10952 6
2806 12744 15
10952 1579 16
11788 24722 18
24722 47593 1
24722 28387 6
28387 48793 10
28387 22793 13
22793 38946 1
22793 43930 14
43930 43437 13
38946 6791 15
43437 34283 16
11852 43252 18
12022 21797 18
21797 10503 6
10503 40741 5
40741 8406 11
21797 26104 12
8406 38821 14
38821 1136 13
21797 26870 15
26870 7858 13
7858 20715 4
8406 17759 16
17759 44077 14
26870 15987 16
26870 42556 16
42556 12901 9
12901 43974 14
43974 44069 3
43974 42687 10
42687 32985 3
32985 22010 10
12073 44218 18
44218 10576 17
10576 13895 10
13895 43090 8
13895 3475 16
12091 49552 18
12102 2391 18
12169 34594 18
12269 15358 18
12272 25364 18
12299 11081 18
11081 47867 16
12467 31940 18
12518 1602 18
12530 12038 18
12038 49298 6
49298 29948 4
12548 29180 18
29180 2881 1
2881 3172 2
29180 25858 2
25858 5091 15
2881 6944 18
6944 23381 3
12597 1202 18
1202 2353 3
1202 11620 15
12622 20858 18
12646 36885 18
12673 6783 18
12680 21488 18
21488 9372 17
12683 3942 18
3942 7381 5
7381 28441 7
3942 3064 10
12688 23549 18
12699 3724 18
12744 10238 18
12848 4520 18
12863 4865 18
12864 20559 18
20559 10231 14
12897 26600 18
26600 12880 8
12880 24151 6
12913 10158 18
10158 34035 18
34035 41224 13
34035 25249 16
12917 19254 18
12941 38752 18
38752 31546 10
12945 5360 18
12970 619 18
13072 17429 18
17429 47204 15
13078 13434 18
13123 33778 18
13135 22856 18
13189 37973 18
13206 16055 18
13256 43355 18
13413 9571 18
13454 42500 18
13548 36110 18
13574 14121 18
13607 37078 18
13657 1350 18
1350 3458 1
1350 4652 3
1350 1334 6
13666 10887 18
10887 20576 6
13667 35818 18
35818 25790 10
13704 22633 18
22633 43890 9
13761 27972 18
13767 46657 18
13773 44309 18
13784 35917 18
35917 43899 13
43899 43301 12
13796 49883 18
49883 46691 10
46691 30267 12
30267 29471 3
29471 28719 10
28719 26711 7
28719 26020 13
13800 47336 18
13804 31818 18
13875 13422 18
13422 48710 4
13896 36137 18
36137 44336 4
36137 36770 17
36770 46823 10
13959 12003 18
13971 26591 18
14049 31505 18
31505 42557 8
42557 30213 16
14086 2334 18
14114 33129 18
33129 37839 15
37839 24878 2
33129 44869 15
14168 37806 18
37806 43573 16
14255 45978 18
14255 49319 18
14269 41686 18
14304 39533 18
39533 23022 4
14347 42330 18
42330 17767 5
42330 35145 15
14467 13537 18
13537 28704 3
13537 34862 3
13537 36155 11
36155 21226 10
21226 32281 15
28704 18519 17
14814 35490 18
35490 2077 10
2077 1726 10
2077 6351 12
6351 47404 12
1726 6721 13
6721 24299 7
35490 37709 16
14874 38276 18
14898 11450 18
11450 45947 4
11450 14042 5
11450 25421 5
15174 2019 18
2019 8694 3
8694 37013 5
37013 37941 5
15205 19754 18
15237 32765 18
15295 17692 18
15363 29476 18
15386 18045 18
18045 5685 13
5685 41689 6
41689 27336 5
27336 49486 10
18045 32779 14
32779 40877 12
5685 22078 18
15404 20916 18
15430 40179 18
40179 6867 17
6867 43370 12
43370 23573 8
15457 28906 18
15467 7052 18
7052 13604 16
13604 32258 15
32258 32390 15
15515 41640 18
41640 19785 5
41640 41542 10
41542 30637 7
30637 45428 8
45428 24296 8
24296 32333 9
41542 12457 12
19785 34227 14
15534 7785 18
7785 35587 11
7785 41052 11
41052 13816 10
13816 25273 14
15565 18228 18
15603 6200 18
6200 12153 1
6200 46997 17
15657 35737 18
15670 14439 18
14439 18209 10
15738 2538 18
2538 49579 1
49579 2500 2
15877 7997 18
16058 34184 18
16076 49406 18
49406 43586 12
16128 11567 18
11567 17081 15
17081 36906 7
36906 42428 4
42428 39366 11
39366 38017 15
38017 39279 14
39279 3825 14
17081 1708 16
1708 18664 9
39279 33701 16
33701 8438 5
33701 5599 8
5599 5102 3
5599 25180 7
25180 28926 2
5599 32261 9
32261 8795 5
25180 14277 12
8438 22 13
22 23028 4
23028 713 3
713 198 1
198 18614 4
198 2570 5
198 35551 14
35551 47565 7
5599 43754 15
14277 40311 15
