Algorithm: Prim's MST
73224 51841 17
31966 20815 29
31966 44346 29
32167 89478 29
89478 68894 20
68894 75042 11
68894 41909 25
41909 58018 20
41909 74768 25
74768 80091 11
32519 31482 29
32744 15621 29
15621 58185 3
15621 21946 16
21946 50324 4
21946 16999 9
21946 48703 12
21946 40491 14
40491 46838 11
46838 69448 2
40491 73693 11
15621 96176 19
96176 2451 22
2451 65449 13
2451 8923 16
8923 57509 3
65449 76038 26
76038 16213 13
16213 92052 10
2451 35975 28
48703 68916 28
33053 22146 29
22146 10760 3
22146 80793 25
22146 23831 28
33055 37824 29
37824 44653 18
44653 46256 6
33367 89131 29
33440 17100 29
17100 33966 5
17100 49812 22
33966 61699 22
61699 71701 8
33469 67587 29
33480 2437 29
2437 11423 10
11423 27131 1
33546 48429 29
48429 54424 20
48429 43852 26
43852 6612 14
6612 34343 8
34343 80225 27
80225 91732 10
91732 32782 8
33685 93141 29
93141 8768 14
8768 5539 22
93141 23473 27
23473 59488 10
23473 14628 26
33702 17520 29
17520 8979 20
8979 20442 3
33912 53236 29
34126 55130 29
55130 15822 2
15822 93207 1
34193 59058 29
59058 94583 3
94583 48745 6
48745 47120 19
47120 45520 27
45520 93331 6
93331 91653 1
93331 29240 22
93331 52960 23
34466 82497 29
34499 89212 29
34891 41878 29
34899 21857 29
21857 15730 25
15730 77465 10
15730 20558 22
20558 56598 15
56598 52635 5
34940 53298 29
53298 42603 18
42603 51263 26
51263 26563 20
34996 654 29
35017 71365 29
71365 64738 14
64738 71557 6
71557 69690 2
64738 2023 22
2023 986 2
2023 79041 5
2023 11840 12
11840 32137 19
32137 56544 26
56544 78823 16
986 26790 29
26790 53730 4
11840 12266 29
12266 26424 22
26424 97816 13
97816 20259 5
97816 15998 24
35045 26004 29
35478 23585 29
23585 34810 29
35529 11688 29
11688 88325 8
88325 27399 18
27399 43311 22
35591 75784 29
75784 93552 21
75784 38574 27
38574 90202 21
90202 64669 6
38574 64305 23
64305 84921 10
64305 63797 15
64305 23516 19
23516 19578 12
23516 35825 21
35825 44261 14
63797 5260 21
5260 6489 5
5260 49633 10
49633 49513 15
49513 38005 8
49513 38520 17
38520 36981 15
36981 97599 14
97599 89461 18
5260 10327 20
10327 87971 20
10327 93366 23
93366 85878 7
93366 48514 9
48514 60692 3
60692 69682 7
69682 28743 6
28743 28633 9
28633 52853 2
52853 23832 9
60692 92404 23
92404 65991 17
65991 67609 2
67609 19579 8
65991 15970 16
65991 22871 18
22871 41699 16
41699 49699 19
49699 29981 7
65991 14187 20
29981 96479 21
63797 81840 24
81840 61857 7
22871 15249 27
64305 31615 28
31615 31811 16
31811 90943 28
31811 86544 29
86544 61896 17
61896 81832 5
61896 39383 15
39383 295 10
295 4588 2
295 16099 18
16099 36676 18
81832 36144 19
295 24611 22
295 10868 24
10868 46858 22
46858 3691 26
3691 1752 8
1752 3219 4
1752 23266 9
1752 60609 10
1752 64527 22
3691 43170 28
43170 33893 28
33893 60265 13
60265 91077 19
60265 34044 20
34044 488 12
488 2631 7
2631 47458 12
47458 53734 1
33893 8211 21
8211 952 16
952 5229 18
5229 57495 18
91077 43111 21
43111 82376 17
82376 6438 5
82376 24508 24
24508 72070 23
5229 30984 26
30984 20364 18
20364 68929 7
20364 12213 11
24508 64460 26
24508 56396 29
35691 55048 29
55048 91777 4
35746 3079 29
3079 74750 5
35975 17523 29
17523 82689 12
36046 51155 29
36250 19235 29
36300 56423 29
56423 20682 11
20682 8616 15
8616 15208 3
15208 25259 7
8616 50401 14
15208 20243 14
20243 68805 2
20243 22725 16
25259 29702 24
56423 69874 24
69874 59424 4
59424 37315 2
37315 2475 15
2475 18406 20
18406 35503 25
20243 75957 25
8616 24790 26
24790 99216 17
29702 40669 27
20243 31964 29
36325 19227 29
19227 52951 11
52951 45319 21
36513 41722 29
36543 85615 29
36676 60255 29
36717 16112 29
16112 19467 23
19467 58013 1
36820 88562 29
88562 61804 23
61804 22009 21
22009 3465 20
3465 13471 16
13471 80592 2
3465 2786 22
2786 4796 6
2786 24901 10
2786 9791 20
3465 36125 23
36125 2297 12
36125 64614 23
64614 58496 16
36865 93899 29
37103 27630 29
27630 39755 1
27630 82384 16
39755 59728 23
59728 99681 5
37546 25805 29
25805 11933 14
25805 57077 24
25805 64049 26
37718 40490 29
37782 35241 29
35241 65415 25
65415 58080 15
58080 42480 9
42480 72228 13
42480 16743 18
42480 52883 25
52883 87991 12
52883 68250 15
37907 47644 29
37974 61355 29
38100 54282 29
38215 84305 29
38604 40361 29
40361 64394 18
38748 15282 29
15282 42676 15
15282 15392 23
15392 6545 4
6545 70477 15
6545 65448 26
39059 51488 29
39302 43609 29
39310 42174 29
42174 59368 26
39470 70485 29
70485 73297 13
73297 4258 5
39507 15712 29
15712 49050 18
49050 18802 18
39638 30993 29
39641 37349 29
39736 5214 29
5214 5277 16
40173 54267 29
40483 61172 29
40520 65626 29
65626 35064 1
65626 56754 3
65626 58975 10
56754 92451 19
58975 87673 20
87673 25191 16
25191 32305 9
32305 13596 19
13596 10727 7
10727 94792 19
94792 28938 3
13596 74054 19
74054 27313 6
27313 69520 1
74054 52083 13
87673 48363 21
28938 88239 29
88239 41899 28
41021 67497 29
41366 13580 29
41378 12702 29
12702 93418 4
93418 62561 18
62561 90522 8
90522 98320 1
90522 50985 10
93418 61414 19
61414 27284 7
27284 89119 11
89119 77253 13
77253 19396 20
19396 41437 18
41437 22246 11
22246 94841 22
94841 20111 9
20111 16657 22
50985 76371 23
27284 14245 25
16657 1183 26
1183 2928 19
2928 84408 19
1183 7884 24
7884 20875 12
62561 98208 27
90522 86120 27
86120 10598 3
10598 13814 10
86120 6283 28
6283 11748 18
11748 57866 9
11748 39926 14
57866 84958 20
84958 57686 9
57686 12678 12
12678 21102 8
21102 9894 17
9894 22435 7
9894 92378 7
22435 33418 17
33418 38316 8
38316 15705 7
15705 34404 8
15705 22710 10
34404 75859 12
34404 39055 17
22710 33937 19
33937 15455 18
15455 13292 3
13292 25064 10
15455 41917 12
13292 11896 13
11896 10004 3
10004 26183 3
10004 99031 3
15455 54713 14
15455 69992 15
15455 21491 18
21491 70434 2
70434 88922 2
88922 80943 1
21491 15389 4
88922 8584 18
8584 27058 5
8584 9614 16
27058 72912 19
10004 1002 20
57686 86205 21
86205 37697 2
75859 31744 22
99031 14897 22
14897 31344 16
31344 38707 21
21102 96622 23
13292 35646 24
35646 45730 8
45730 62006 4
45730 48154 10
48154 45977 2
45977 9698 5
26183 32091 24
72912 84352 24
11896 26503 26
26503 26297 17
38316 39433 26
39433 21239 3
39433 23783 11
39433 42471 20
42471 71583 7
42471 45378 9
45378 12915 15
12915 10658 6
12915 64766 8
12915 85274 12
64766 96611 12
85274 69609 13
85274 10147 16
10147 765 2
765 64413 4
10147 76571 10
10147 3080 14
12915 22981 18
71583 78377 18
78377 81167 5
81167 48026 18
22981 38726 19
38726 33488 5
78377 31659 19
76571 22367 21
765 1354 23
1354 65651 5
1354 3304 12
3304 15433 10
3304 4589 11
1354 3276 15
15433 35954 15
35954 39835 4
3276 55773 18
55773 70323 10
55773 32427 14
55773 86857 15
3276 4156 23
55773 5407 23
4589 23050 24
85274 10900 25
10900 9478 21
9478 4497 4
4497 64420 14
64420 66840 24
85274 22018 25
21239 78424 26
80943 29916 26
8584 1292 27
1292 5253 10
5253 66794 9
1292 95071 26
95071 84532 4
1292 21368 27
10658 14092 27
14092 65852 23
11748 37063 27
22018 59128 27
59128 33948 23
33948 98884 6
98884 68623 19
68623 87745 7
68623 78656 13
78656 87215 2
87215 66232 2
66232 67774 3
67774 51049 1
66232 70587 3
66232 70206 8
70206 58606 12
58606 49583 11
58606 29627 12
29627 66776 2
66776 81379 8
49583 64463 14
70587 12033 18
70206 3050 19
3050 11324 2
12033 39976 20
12033 14160 22
14160 10841 18
12033 90318 23
64463 79401 23
79401 3779 22
10841 90822 24
64463 88786 24
49583 38582 26
23783 45780 27
45780 13282 23
13282 97760 14
97760 82094 13
29916 21173 27
21173 54839 6
54839 65177 16
37063 11171 27
11171 10961 10
11171 8824 11
11171 50856 11
10961 80398 20
80398 82885 18
80398 47821 21
8824 7114 26
38582 63503 27
78377 88276 27
3080 27986 28
23050 53978 28
53978 98451 11
53978 43910 25
43910 44616 17
44616 64969 10
44616 50409 21
44616 72994 22
72994 77098 11
44616 78284 26
78284 70535 5
70535 96553 11
96553 29699 2
29699 13007 5
13007 35575 9
70535 68417 16
68417 13824 9
13824 18389 5
18389 10314 8
13824 68661 13
68661 28710 16
28710 28463 16
28463 3530 7
28463 44075 15
44075 70614 17
96553 72367 17
68417 81764 18
70535 73473 19
13007 44068 24
44068 7675 1
44068 57950 4
44068 73009 17
73009 92550 18
92550 53527 17
10314 2025 26
2025 42168 16
42168 55408 5
2025 82692 18
53527 59929 26
59929 86251 1
59929 56229 8
59929 44240 19
44240 97683 13
44240 17782 20
17782 72839 4
17782 85131 6
48026 21365 28
48154 9074 28
59128 66993 28
77098 65743 28
65743 63575 5
63575 46036 28
2928 56642 29
56642 5313 28
5313 30660 18
30660 27255 11
27255 20258 2
27255 95704 17
27255 29467 19
95704 58302 20
58302 10940 1
10940 19896 12
19896 1622 5
19896 86342 18
10940 18098 20
5313 2585 22
10940 57427 22
15705 15555 29
15555 74124 2
15555 75941 7
15555 95254 14
15555 31015 27
33418 20724 29
20724 10189 16
10189 27827 6
10189 20621 19
20621 24411 14
20621 28705 16
28705 27812 1
28705 35950 11
28705 26177 12
20621 41335 17
35950 26370 26
26370 33158 4
20621 30643 29
30643 50232 15
39835 77108 29
41402 69986 29
69986 45187 12
41918 77209 29
77209 85046 21
85046 25424 22
25424 11246 25
41980 39796 29
39796 92537 4
92537 74191 23
74191 57352 4
57352 9330 27
9330 32267 28
32267 22888 19
42471 99797 29
99797 83762 20
83762 20652 25
42726 99947 29
99947 45775 4
45775 77625 21
42775 32087 29
32087 6182 12
6182 3718 6
3718 5166 10
5166 14192 24
14192 36076 10
36076 27321 2
36076 32780 2
32780 49109 5
36076 16271 8
36076 70897 9
27321 93648 13
93648 83520 10
16271 5227 14
5227 2642 14
93648 45193 14
5227 95367 16
95367 47858 5
27321 54722 16
54722 80312 8
80312 39312 9
49109 65694 16
14192 26278 17
26278 40817 9
40817 78465 4
5227 69017 18
27321 39500 19
27321 3743 23
3743 32221 14
32221 83748 3
32780 75304 23
32780 77373 23
77373 64214 15
64214 37347 15
64214 5940 19
45193 60478 23
32221 50787 24
2642 4008 25
4008 17373 13
17373 9022 15
9022 18289 3
4008 21472 23
21472 45718 2
21472 23671 23
4008 80900 24
80900 71983 2
2642 85608 25
32221 51123 25
39312 75442 26
9022 6370 27
6370 4178 23
4178 56131 21
56131 83810 1
4178 62203 22
83810 41190 22
23671 51464 28
51464 26662 5
51464 70018 5
70018 58298 23
58298 26068 13
26068 30932 4
30932 15886 19
26068 21219 22
21219 43453 1
43453 69653 5
39500 93155 28
64214 79910 28
3743 3468 29
26278 80093 29
80093 17080 1
17080 51996 6
17080 17328 12
51996 71183 13
71183 61976 11
51996 72141 15
71183 86232 19
61976 52147 21
52147 47942 23
61976 94141 24
47942 44151 28
42830 51120 29
51120 62505 2
62505 1052 3
1052 47282 3
1052 3487 10
1052 19642 15
1052 32039 15
3487 75081 15
1052 12163 19
12163 29611 5
29611 85670 10
12163 32413 11
29611 80986 11
29611 51504 12
29611 53777 19
53777 32586 1
47282 88775 20
80986 4301 20
29611 52370 21
75081 27539 27
42879 24345 29
42919 11056 29
11056 25012 18
43230 75466 29
43339 29555 29
43361 33625 29
33625 59854 11
59854 5074 20
5074 15769 2
5074 45668 4
15769 18784 14
15769 83918 17
18784 87573 20
87573 82710 20
82710 79324 18
43715 96202 29
96202 48770 19
48770 60239 14
60239 44997 8
44997 57935 17
44997 26166 19
44997 56746 28
44084 80654 29
44091 53633 29
53633 60301 28
60301 29709 11
29709 8370 9
44143 65946 29
65946 36757 19
36757 40567 1
36757 6840 15
36757 65777 21
36757 43282 22
40567 59770 22
59770 15422 16
44418 13619 29
13619 91443 4
44426 56829 29
44697 14414 29
14414 45253 23
14414 94888 29
94888 36525 9
94888 61539 11
36525 12914 26
12914 8830 6
8830 8207 24
8207 10163 1
8207 27198 23
27198 10679 24
10679 74010 12
10679 19450 20
19450 85634 26
44707 56849 29
44749 58001 29
58001 29604 17
29604 2355 23
2355 6849 1
2355 3891 5
3891 62003 8
6849 8716 17
6849 15813 23
15813 26169 20
26169 79642 15
58001 15538 24
15538 10146 28
45072 93853 29
45194 85434 29
45316 57786 29
45337 89864 29
45420 47086 29
47086 8755 18
8755 62649 5
8755 17997 12
17997 89946 13
8755 94570 14
94570 89586 5
89586 57081 7
62649 73342 21
73342 23622 25
23622 3200 3
3200 8677 3
23622 38828 6
3200 76209 9
23622 63128 20
23622 46129 21
46129 11495 7
46129 7289 15
7289 17896 2
38828 62721 21
38828 19502 26
19502 20822 14
20822 57254 4
20822 89646 15
89646 79530 10
57254 19102 15
19102 13200 12
13200 7258 15
7258 15580 1
7258 11015 7
11015 63279 9
79530 62811 17
7258 14940 21
14940 20024 15
62811 17444 23
8755 18464 28
20024 16731 28
16731 26593 23
26593 85302 22
85302 66950 13
63279 7123 28
17444 72813 29
19502 42666 29
42666 47266 17
47266 50090 11
50090 33180 15
45423 28498 29
45542 49628 29
49628 63905 6
49628 87694 16
63905 61201 23
45634 90048 29
90048 95155 3
90048 39235 8
90048 71344 22
39235 40911 25
40911 41417 10
40911 39473 13
39473 75977 16
41417 19786 21
19786 16706 7
19786 78993 22
39473 30879 23
30879 3058 29
3058 21071 19
21071 97110 29
97110 53694 22
46233 41497 29
46798 50770 29
50770 83245 6
83245 83753 2
83753 7277 14
7277 49865 10
7277 28499 14
49865 88697 14
50770 22317 16
88697 7196 16
22317 96462 19
96462 59626 16
28499 43898 20
43898 43165 15
43165 98887 3
43165 23169 4
98887 41895 4
41895 83572 4
7196 24713 21
24713 51438 13
7196 62791 22
28499 12659 22
83245 51230 22
51230 5805 22
5805 4903 15
4903 14150 10
4903 82624 14
5805 42699 18
42699 25656 2
25656 85854 15
85854 63099 3
43898 72463 23
28499 97969 25
82624 44615 25
44615 92298 7
25656 47571 27
47571 5127 24
5127 16941 14
16941 4262 23
49865 14904 27
14904 61079 26
12659 58735 28
22317 56638 28
7277 8103 29
47262 55015 29
47319 42653 29
42653 86098 20
47398 33984 29
33984 24261 14
24261 72638 10
33984 45804 14
24261 28440 16
28440 6888 8
6888 7859 8
33984 75100 16
75100 2289 1
2289 23204 4
75100 80866 10
2289 370 11
370 113 13
370 12650 14
12650 82490 5
12650 91141 5
91141 51625 1
91141 90910 12
12650 84106 20
2289 14681 25
14681 40452 4
40452 92788 19
113 2488 26
2488 43684 25
43684 75261 27
75261 34819 11
34819 12737 3
34819 54480 6
12737 71819 16
6888 14474 28
14474 78524 6
14474 36086 7
36086 99715 5
78524 45386 10
14474 78759 26
78524 19178 26
19178 18742 9
19178 27390 24
51625 15135 28
15135 31373 8
54480 12663 28
12663 32077 17
32077 59524 17
32077 32500 29
32500 33701 6
33701 44830 26
44830 32279 26
32279 15669 4
47673 20581 29
20581 197 26
197 82587 18
82587 60827 12
60827 24042 28
24042 63737 9
63737 12581 8
12581 57889 12
57889 54139 22
54139 94281 27
94281 65971 2
94281 98263 19
65971 1043 22
1043 834 24
834 494 12
494 6536 2
6536 11827 25
11827 23172 5
11827 24196 25
24196 63841 25
494 70309 27
70309 69975 14
69975 52583 7
52583 81943 1
57889 21505 27
21505 1195 5
1195 6246 26
6246 11390 4
6246 67798 11
11390 62940 13
11390 69761 14
23172 22547 28
22547 13409 17
13409 34263 16
48062 87393 29
48171 57742 29
48911 55896 29
55896 14437 18
14437 45090 23
45090 76091 7
45090 36923 9
76091 77545 16
76091 23070 19
76091 51959 26
14437 20845 28
20845 69573 10
20845 69926 11
69926 66820 10
69926 61135 18
61135 97475 26
36923 66410 28
45090 13479 28
13479 2876 25
2876 529 7
529 4195 9
4195 11617 3
529 15248 13
529 28290 13
28290 27530 11
27530 69452 14
529 51694 21
51694 7399 14
51694 80895 15
529 69971 21
69971 86855 15
2876 4050 21
4195 70226 21
529 97271 24
11617 20514 25
4050 44050 26
44050 20052 2
44050 50914 7
50914 53628 13
50914 43816 19
20052 38144 26
38144 6810 6
6810 30571 7
6810 21226 11
6810 25243 17
25243 47488 16
47488 35046 11
35046 80045 7
35046 17575 14
17575 28887 17
80045 24740 18
24740 25247 2
25247 16451 17
16451 91158 26
21226 55455 26
55455 44608 20
13479 50236 27
50236 74681 28
74681 44527 13
74681 37811 23
37811 32248 11
20052 7344 29
7344 87852 9
87852 29741 6
7344 52132 17
52132 12924 10
12924 76083 16
29741 2214 18
2214 9695 14
9695 53884 10
2214 54692 23
53884 78242 25
53884 9563 26
9563 84778 2
84778 61892 5
84778 99429 11
61892 54909 17
84778 81037 19
81037 44245 11
44245 53601 6
9563 95758 21
9563 45427 29
23070 25762 29
25762 72418 5
48936 68357 29
49101 66442 29
66442 22342 10
22342 76065 2
22342 5435 4
5435 9582 10
76065 30547 27
30547 84023 17
84023 16479 13
49214 68043 29
68043 6641 1
68043 62900 17
6641 56299 27
56299 67827 6
56299 71188 24
71188 4493 7
4493 84202 6
4493 9943 12
9943 17181 25
17181 32149 6
17181 15094 13
15094 18110 8
18110 45966 10
45966 28227 6
15094 84835 11
17181 89702 17
17181 7891 23
17181 59417 24
89702 50358 24
50358 26854 2
26854 5668 21
5668 59635 21
62900 90707 28
90707 970 11
49252 88521 29
88521 22814 8
22814 27875 14
49363 23582 29
23582 17727 13
23582 45540 27
45540 4058 7
4058 9294 3
9294 17165 12
4058 66508 17
9294 89248 17
4058 6168 18
6168 13652 27
13652 98268 1
13652 15742 17
13652 11106 18
49643 28527 29
28527 6058 24
49768 19638 29
19638 43280 24
49881 1335 29
1335 1167 1
1335 14793 7
14793 36267 4
1167 47566 8
14793 70112 9
70112 74109 7
1167 997 19
47566 33605 19
1335 32382 20
1167 40057 21
14793 66787 23
66787 72672 10
72672 84290 4
47566 32132 23
32132 33359 21
1335 19118 24
19118 80720 6
80720 68847 19
68847 59592 5
59592 59229 1
68847 60276 5
59229 25196 7
60276 55668 18
1167 6272 26
19118 54610 26
33359 88902 27
36267 91251 27
72672 88672 27
33605 12120 28
49943 43675 29
50332 78414 29
78414 78917 19
50401 95236 29
50685 24388 29
50922 9149 29
9149 4843 7
4843 86387 1
86387 75155 13
75155 62627 6
62627 23975 10
75155 27015 14
4843 54784 26
54784 20013 21
51156 46444 29
46444 70306 7
46444 3529 22
3529 18996 6
3529 4865 10
3529 9999 17
70306 10498 26
10498 17306 13
51448 77146 29
51947 98600 29
52083 58553 29
52121 10243 29
52220 69246 29
69246 79715 25
52452 51358 29
53176 37916 29
37916 60922 3
53188 95803 29
53517 99841 29
53719 72283 29
53833 25697 29
25697 27262 27
53913 57710 29
53920 54625 29
54625 72877 7
54625 93736 28
54210 76818 29
76818 59506 8
59506 38526 2
59506 80114 13
80114 50738 4
50738 91183 2
91183 22274 14
59506 34148 24
34148 20864 23
54314 86087 29
86087 85816 26
54536 88681 29
88681 74436 10
74436 40371 13
88681 15693 15
15693 17217 7
15693 5100 15
5100 14813 17
14813 55729 8
5100 15967 18
40371 58357 19
58357 86174 1
15967 57390 22
86174 85146 24
17217 36283 25
57390 65503 25
65503 767 14
767 222 6
222 16002 13
16002 74343 12
222 3129 14
222 9417 15
767 30839 16
3129 88715 17
9417 62008 20
62008 40028 16
62008 73704 16
73704 43950 3
40028 13217 17
15693 55365 27
55365 29368 23
29368 19782 3
19782 21255 13
21255 7435 7
29368 21524 22
21524 33070 15
30839 36640 27
5100 25527 29
25527 80698 22
80698 13668 7
40371 50491 29
54973 56432 29
55051 17836 29
55633 82435 29
82435 76821 1
55647 15473 29
56093 83301 29
56173 15180 29
56270 41180 29
56423 69398 29
69398 73 16
73 22592 13
56478 10268 29
10268 47936 28
47936 58599 10
47936 51836 14
47936 49162 16
49162 61894 10
61894 86810 4
49162 40301 14
40301 56737 6
56737 27720 6
27720 82277 12
40301 28448 17
28448 23209 4
23209 46139 1
23209 77945 5
28448 16116 6
47936 41719 18
46139 46562 22
46562 39699 2
46562 40416 11
56737 48356 22
48356 10678 4
48356 31003 10
40416 42240 26
42240 23863 23
23863 77931 12
77931 92393 15
92393 19894 8
86810 73976 27
19894 86450 28
23863 34188 28
73976 69450 28
56572 52643 29
56701 16358 29
16358 8721 5
16358 31340 27
56714 42781 29
42781 37950 9
37950 4124 23
4124 31024 10
56955 75556 29
75556 42771 12
42771 33330 15
33330 77034 8
77034 55715 22
55715 32531 10
32531 22151 3
32531 72853 7
72853 3607 13
32531 34100 17
55715 36333 24
33330 80269 25
57062 46334 29
46334 69976 3
46334 51297 22
51297 39988 6
39988 45528 20
51297 95318 24
95318 9916 1
9916 13840 5
13840 41085 10
9916 66104 13
66104 18584 6
95318 79916 15
79916 32444 10
9916 11890 16
11890 18462 10
9916 53717 16
53717 77830 13
53717 10323 15
10323 33108 9
10323 5647 14
32444 9203 18
9203 40124 2
13840 16627 19
5647 20691 20
20691 68708 4
68708 39026 4
5647 74731 20
74731 26715 18
33108 75210 22
75210 33955 18
33955 39682 21
33955 82663 22
66104 95062 22
18462 19369 23
75210 73204 24
32444 41480 25
9916 78490 27
78490 29482 8
78490 87990 11
87990 50973 16
40124 83510 27
83510 55521 5
95318 82830 28
82830 70603 3
70603 74223 16
74223 17043 5
74223 36304 18
36304 66340 21
36304 99253 24
57215 34221 29
57215 81038 29
81038 11464 3
11464 63502 7
11464 10448 26
10448 9196 4
10448 52634 14
9196 74563 16
10448 94748 20
94748 9409 5
9409 40710 9
94748 73188 22
52634 75298 26
57267 41418 29
41418 61302 9
41418 46323 18
46323 6429 10
46323 94399 15
