Algorithm: Prim's MST
6332 5115 32
6445 1449 32
1449 3199 6
6496 350 32
6538 4268 32
6560 2933 32
6594 7096 32
7096 2094 4
6619 6456 32
6932 5268 32
7149 4806 32
7305 8910 32
8910 1719 14
7358 5282 32
5282 7384 10
7454 9795 32
7487 8016 32
7732 7529 32
8278 3836 32
3836 5583 17
3836 9627 30
3836 5345 32
8475 9396 32
8594 9934 32
8601 8198 32
8741 3818 32
8847 9076 32
8849 1962 32
1962 7157 15
8940 9893 32
9021 5236 32
9259 1971 32
1971 7168 20
9354 9437 32
9546 3670 32
9659 1521 32
9987 5564 32
5564 5088 2
5088 4634 15
26 5120 33
557 7573 33
584 4313 33
599 7187 33
757 6623 33
1029 9372 33
9372 8785 8
1093 1863 33
1194 6833 33
1397 8759 33
1458 8327 33
1838 3599 33
1872 8329 33
2163 9100 33
9100 1259 27
2494 4673 33
2525 8876 33
8876 9517 23
2626 2264 33
2757 792 33
792 5669 21
792 2791 31
2950 6548 33
3354 3015 33
3015 4950 5
3572 6870 33
3718 7393 33
3850 6367 33
3857 2637 33
3897 5182 33
3898 7326 33
3977 6194 33
6194 8762 31
4297 9877 33
9877 5379 19
5379 860 29
4334 8798 33
8798 9153 2
9153 3345 17
4536 1779 33
1779 924 8
4570 9655 33
4614 8210 33
8210 4758 6
5187 6050 33
5312 2928 33
2928 4411 11
5411 5751 33
5804 5758 33
5842 493 33
493 5777 26
5777 2955 20
6307 5756 33
6324 3867 33
6804 5490 33
5490 3367 10
6870 4708 33
4708 4735 3
6925 4448 33
4448 8221 12
6930 8664 33
7408 4624 33
7451 8306 33
7526 7758 33
8181 5689 33
8274 6824 33
8357 4728 33
4728 3161 18
8727 8206 33
8206 3945 27
9082 3963 33
3963 9804 23
9165 6208 33
9200 3677 33
9416 3466 33
9453 9116 33
9484 1113 33
9606 3475 33
9665 4434 33
9677 983 33
9971 5922 33
153 6933 34
158 7225 34
434 8335 34
667 5224 34
792 9173 34
887 1337 34
966 614 34
1077 2790 34
1152 9097 34
9097 4365 30
1155 4197 34
1301 8290 34
1331 7748 34
1345 5744 34
1415 7673 34
1431 1017 34
1459 2041 34
1614 8839 34
1729 3733 34
1804 3285 34
3285 3970 3
3285 7333 11
1869 2052 34
2320 8523 34
8523 6941 4
2401 5427 34
2836 7273 34
2877 6001 34
3119 7870 34
3169 5141 34
3194 1715 34
3311 6162 34
3854 8978 34
3939 5370 34
4072 5409 34
5409 8949 15
4078 9824 34
9824 4703 25
4130 3016 34
4356 3008 34
4362 7901 34
4419 7861 34
7861 7340 27
4498 844 34
4906 3135 34
3135 8057 14
3135 8341 17
5011 3262 34
5100 4579 34
5104 9558 34
9558 5130 6
5334 9164 34
5404 3957 34
5605 5995 34
5995 1303 33
1303 7022 34
5690 7106 34
5902 4179 34
5926 2033 34
5953 5327 34
5327 6434 2
6434 4913 25
5986 7862 34
6614 2742 34
7158 8217 34
7263 6905 34
6905 4502 20
4502 8904 6
7315 8366 34
7336 1448 34
1448 2577 23
2577 1164 2
1164 1520 20
7337 5001 34
7547 7169 34
7602 4142 34
7722 9175 34
9175 4426 14
4426 9307 20
9175 8709 31
7872 8256 34
8238 8448 34
8470 936 34
936 2087 29
8925 501 34
9591 2472 34
9873 7851 34
9915 6036 34
9945 4695 34
9946 5473 34
9959 7983 34
154 1956 35
1956 7596 6
186 7253 35
204 1943 35
222 7701 35
413 2478 35
542 2801 35
2801 2419 23
623 647 35
700 543 35
543 7575 33
1060 732 35
1067 7352 35
1443 5959 35
1643 7055 35
7055 6906 3
1736 944 35
944 1692 17
1953 3226 35
3226 3166 6
3166 4924 10
2222 4357 35
2267 8817 35
2345 8270 35
2346 6977 35
2406 7638 35
2407 1488 35
2453 6896 35
6896 7252 12
2465 2210 35
2742 3968 35
2834 8508 35
8508 8457 28
2866 8454 35
3968 8264 35
4054 7967 35
4143 6466 35
4306 9385 35
4537 3550 35
4584 2067 35
4615 5254 35
4777 4674 35
4879 6726 35
5022 6667 35
5164 7679 35
5267 8778 35
5444 6552 35
5794 6145 35
5921 9899 35
6118 3607 35
6173 1946 35
6315 7690 35
6381 9152 35
6410 3874 35
6656 4719 35
7584 2889 35
7699 7053 35
7850 3460 35
8470 2693 35
8971 8365 35
8365 8209 8
8209 5823 19
9025 4491 35
9098 2597 35
9657 6188 35
9827 4367 35
9909 7051 35
9955 9034 35
16 7131 36
97 3018 36
97 9805 36
269 468 36
387 4601 36
4601 6776 20
483 3741 36
3741 7464 16
753 1656 36
867 322 36
966 6678 36
1000 9273 36
1046 3058 36
1061 1311 36
1311 5890 15
5890 4460 21
1207 389 36
1236 9118 36
1237 7860 36
1274 7632 36
2168 9770 36
9770 4636 17
4636 4075 16
4075 7091 4
2171 1205 36
2257 6280 36
2352 7634 36
2361 5917 36
2419 7743 36
2450 5396 36
5396 6531 34
2727 4230 36
2880 513 36
2975 1777 36
3172 1255 36
3330 6904 36
3424 9285 36
3433 2167 36
3709 3036 36
3036 8695 7
4053 7818 36
4125 9325 36
4276 5517 36
5517 2242 25
4454 6887 36
4482 5214 36
4566 6709 36
4592 5149 36
5149 2068 12
4636 6282 36
4916 4629 36
5079 9411 36
5154 2181 36
5556 7466 36
5769 4489 36
5832 5333 36
5333 1015 12
1015 1020 36
1020 6569 6
5883 7398 36
6020 6416 36
6068 4752 36
6222 9762 36
6316 8243 36
6833 2564 36
6983 7130 36
7020 3883 36
7362 3919 36
7393 4944 36
7718 3390 36
7873 3820 36
8132 9700 36
8171 3489 36
8222 8799 36
8893 981 36
9048 6997 36
9151 7248 36
9524 3117 36
9729 5965 36
17 2099 37
189 5249 37
347 4637 37
466 9252 37
607 484 37
735 1391 37
889 9360 37
931 9859 37
1257 90 37
1267 6493 37
1284 5557 37
1347 9423 37
1370 207 37
1582 2273 37
2121 3322 37
2723 8484 37
2726 9746 37
2778 8691 37
8691 7165 8
2986 6262 37
6262 2600 30
3268 4759 37
3436 8998 37
8998 7411 32
3448 3419 37
3711 6994 37
3726 9434 37
9434 9616 6
9434 1913 10
4028 7279 37
7279 3235 9
4358 8463 37
8463 3598 20
4365 1641 37
1641 1616 4
4484 8364 37
4503 8455 37
4515 8571 37
4931 6329 37
5310 2040 37
2040 3549 21
5660 1374 37
5867 6071 37
5999 6169 37
6169 4452 24
6127 3895 37
6271 6830 37
6319 8102 37
6378 7948 37
6418 7783 37
6575 7615 37
6683 1208 37
1208 797 23
1208 8157 33
8157 9749 5
6900 7110 37
7462 7265 37
7896 6989 37
7939 4798 37
8396 4630 37
8537 8035 37
8736 4573 37
8748 6359 37
8969 9906 37
9343 5363 37
9492 6712 37
9735 1225 37
211 8187 38
217 982 38
297 630 38
630 9387 7
9387 7843 22
298 3223 38
380 7688 38
1272 9183 38
1379 4348 38
1393 8757 38
8757 3049 35
3049 7077 35
1478 6108 38
6108 5749 37
1508 6662 38
1903 5859 38
1921 2797 38
2057 6303 38
2107 5821 38
2211 5619 38
5619 9249 19
2461 850 38
3098 9036 38
3173 7261 38
7261 6797 33
3235 2493 38
3446 8765 38
4090 9705 38
4216 4117 38
4286 4862 38
4292 4620 38
4489 8362 38
4496 8980 38
4574 6251 38
4628 6829 38
4881 1238 38
1238 8107 34
5886 2768 38
6167 1775 38
6240 9925 38
6248 8403 38
6446 4052 38
7028 5704 38
7309 6890 38
7657 4249 38
8084 3179 38
8259 3954 38
3954 8597 27
8330 1468 38
8494 4981 38
8894 7310 38
8957 9230 38
9381 4168 38
193 631 39
310 8012 39
8012 2489 25
361 3165 39
365 2204 39
559 1738 39
630 410 39
712 3305 39
731 1247 39
1247 8173 36
772 1569 39
992 2323 39
1094 6254 39
1222 1081 39
1329 9264 39
1377 7486 39
1481 6015 39
1513 7972 39
3104 4506 39
3158 9649 39
3287 5574 39
3288 8356 39
3814 8066 39
8066 3642 31
3815 1261 39
3965 4395 39
4184 6045 39
4652 8275 39
4708 6686 39
6686 8371 29
4985 9661 39
4995 9378 39
5042 7756 39
7756 9966 14
5274 8079 39
5396 9602 39
6218 7659 39
6286 1805 39
6959 7588 39
7156 1277 39
7518 9414 39
7631 5399 39
8489 9176 39
9288 8131 39
9538 2967 39
9568 4240 39
9721 3178 39
498 4612 40
1139 565 40
565 5652 8
1161 9556 40
1890 4080 40
4080 8289 1
2695 7616 40
2811 6390 40
2832 671 40
671 8915 2
671 7428 17
3829 7954 40
4501 8922 40
4914 5223 40
5223 2396 25
5321 9907 40
9907 5301 39
5941 2748 40
6318 3798 40
6456 6402 40
6470 4463 40
6574 3514 40
7153 8749 40
7633 2166 40
7671 728 40
7910 4331 40
8012 6705 40
8706 9268 40
9308 1610 40
91 2747 41
2747 4980 40
141 2214 41
266 6447 41
307 7507 41
598 705 41
839 8684 41
913 8831 41
953 7303 41
1137 4031 41
1152 6542 41
1267 9911 41
1826 2114 41
1919 6979 41
2628 3847 41
3847 6472 34
2743 7108 41
2888 7332 41
3162 8996 41
3351 7974 41
3379 5828 41
3388 3046 41
3551 2896 41
2896 9342 20
9342 3630 34
3673 4020 41
4043 4221 41
4221 3499 23
4869 3921 41
4932 6551 41
5050 9420 41
5205 6509 41
5229 714 41
5800 6823 41
6823 9913 34
9913 2555 10
6298 6831 41
6359 3080 41
6937 2500 41
7190 3780 41
7480 243 41
7638 3366 41
7756 3392 41
7769 1040 41
8442 9007 41
9501 8868 41
311 6349 42
578 6960 42
1008 4145 42
1298 9601 42
1461 6054 42
1551 1148 42
1653 4189 42
1741 2929 42
1841 9077 42
1885 7010 42
1929 8588 42
2476 5655 42
3776 5103 42
3927 1949 42
4549 8712 42
5706 6401 42
6011 7236 42
7236 6313 28
6313 6512 17
6714 3941 42
6847 4086 42
7473 9160 42
7756 8627 42
8318 5177 42
8867 8093 42
9252 7078 42
9633 7104 42
7104 9222 17
9712 9241 42
18 66 43
487 7233 43
735 2183 43
749 7005 43
775 9612 43
1138 9876 43
9876 3972 39
1220 5779 43
1433 8010 43
2372 5515 43
2832 7642 43
3416 5957 43
4088 282 43
4847 4001 43
5316 6096 43
5631 9975 43
9975 5441 2
5441 4662 41
5799 3928 43
5987 582 43
6139 8227 43
6360 5939 43
6631 9578 43
7126 6653 43
6653 6669 6
7178 6889 43
7504 5795 43
7928 7733 43
8656 5981 43
8868 9592 43
9089 8464 43
9183 7097 43
9251 5454 43
9486 4540 43
61 9741 44
821 2816 44
910 7950 44
7950 2009 37
977 4625 44
1062 4868 44
1392 9214 44
1585 7899 44
1659 8680 44
8680 4404 16
1703 8770 44
2243 7502 44
2581 2547 44
2670 6247 44
2969 6328 44
3220 7802 44
3451 5791 44
3457 6582 44
3921 3526 44
4144 4656 44
4432 3548 44
4778 4112 44
4920 7763 44
7763 5037 12
5427 2113 44
5581 3671 44
5685 6414 44
7401 7092 44
7092 3574 3
7763 4954 44
8289 1967 44
9466 8296 44
9541 7219 44
97 2884 45
258 4469 45
1033 9384 45
1176 8519 45
1993 7290 45
2124 4330 45
2297 3203 45
2625 8535 45
3189 3940 45
3203 8146 45
3437 1384 45
3502 4047 45
4016 3309 45
4100 6112 45
4699 6990 45
5028 8880 45
8880 1625 3
5058 9711 45
5478 9215 45
5780 8926 45
6113 9527 45
7973 9581 45
546 5431 46
708 7423 46
1408 5641 46
2665 4323 46
2777 7717 46
3429 4738 46
5682 4102 46
4102 4441 14
5829 9370 46
6372 8551 46
6476 8377 46
6489 7373 46
7175 9192 46
8899 6899 46
9094 8917 46
9233 8416 46
9258 6407 46
98 715 47
805 9101 47
1053 3140 47
1222 1685 47
1590 3801 47
1683 6980 47
6980 7561 17
1842 9716 47
9716 9244 31
2367 5360 47
3252 8017 47
3595 9154 47
3785 8165 47
4068 9044 47
6634 9692 47
6874 6978 47
7147 4692 47
7593 8662 47
9735 5244 47
575 6524 48
836 9849 48
1570 9051 48
2109 9529 48
2388 1201 48
1201 686 19
2399 3052 48
2572 9087 48
2705 429 48
429 2490 9
3038 6400 48
3112 1997 48
3567 6424 48
3578 8166 48
4291 1572 48
4682 8105 48
5150 2420 48
6946 5738 48
7213 5962 48
8140 5368 48
9047 830 48
9049 6635 48
9111 4289 48
9242 4394 48
9606 4805 48
9987 7193 48
481 2875 49
937 5606 49
1110 4226 49
4226 2914 19
2914 4036 27
3650 7655 49
4629 710 49
4749 6693 49
4826 3082 49
6640 5289 49
7648 8055 49
7879 7421 49
8105 9122 49
8165 7740 49
8233 8657 49
8359 2335 49
8521 7015 49
9103 6354 49
9556 4315 49
168 7744 50
438 5112 50
513 6180 50
658 4332 50
714 2731 50
1702 1200 50
2115 3863 50
2159 9917 50
4654 4188 50
4739 7146 50
5001 7913 50
5230 6510 50
5872 7004 50
5912 9689 50
9689 4948 13
8491 1636 50
8877 6796 50
6796 5835 15
117 1361 51
574 7761 51
607 3362 51
722 8280 51
3086 9444 51
4066 6373 51
4341 4461 51
4657 9589 51
5110 3826 51
3826 5595 27
5642 4369 51
6597 7174 51
9090 2704 51
2704 9944 4
193 9172 52
897 6902 52
1331 4474 52
1399 6719 52
1961 7955 52
2612 8003 52
5493 3915 52
5543 9733 52
8953 6369 52
80 2279 53
345 359 53
1246 4779 53
1259 7133 53
2229 8336 53
3558 8153 53
4654 7695 53
6489 4664 53
6794 3441 53
7030 4051 53
4051 1974 31
4051 5710 42
7084 5061 53
8234 739 53
739 5951 44
8826 990 53
9286 8230 53
1414 7809 54
1985 864 54
2055 6283 54
2142 9238 54
2498 4412 54
2952 2010 54
3038 8719 54
4102 6441 54
4592 1505 54
5542 4976 54
7656 7915 54
8672 8361 54
9198 5699 54
1350 3744 55
2024 3543 55
4518 8663 55
8147 4804 55
8605 4722 55
4722 2443 24
9266 7116 55
9433 4578 55
1848 5653 56
5653 6916 20
2180 2712 56
3820 9031 56
5780 6435 56
9906 7645 56
370 5243 57
746 561 57
1430 5697 57
3858 383 57
7654 3180 57
8017 3130 57
3130 4891 56
9739 7140 57
2247 5508 58
3896 3890 58
3890 4650 44
3890 7007 55
5047 2706 58
5942 3184 58
7033 7644 58
7039 9722 58
8459 8779 58
9549 9658 58
1215 3085 59
2519 6843 59
2658 3830 59
3392 2713 59
1484 1998 60
1568 1352 60
2013 8671 60
2551 1189 60
3021 9145 60
3926 8560 60
4480 7375 60
4537 7571 60
6309 7825 60
7153 3627 60
9420 5850 60
5850 2679 8
575 1365 61
4100 4877 61
6316 1519 61
6854 8593 61
707 5876 62
2345 6820 62
38 7191 63
67 7759 63
3535 2982 63
3671 8578 63
3830 7991 63
4562 9754 63
2261 4857 64
3244 4678 64
6295 7327 64
9527 9413 64
988 1654 65
1955 7897 65
2090 7211 65
5404 8864 65
9943 5801 65
2314 8322 66
7387 9485 66
8043 9202 66
8779 7277 66
637 7081 67
1298 3888 67
9542 5626 67
1074 7603 68
2321 8180 68
2394 1173 68
2690 9379 68
5229 6680 68
7222 3224 68
8933 8477 68
9978 3891 69
1434 4110 70
4524 9113 70
4310 3450 71
934 2051 73
3259 1880 73
5207 5980 73
2330 6210 74
4040 7996 74
98 3668 75
377 5195 75
436 7816 75
1562 1618 75
1455 9275 76
4896 4689 76
9274 8577 77
2625 9693 78
7104 5865 78
3283 8343 80
8978 3544 81
345 2994 84
2209 9469 86
755 3404 87
5543 6694 87
7017 8283 89
180 906 93
1472 9182 95

Total MST weight: 153388

Execution Time: 40.572 ms
